27.4 0.023655 0.023655
27.5 0.018769 0.018769
27.6 0.012192 0.012192
27.7 0.0063152 0.0063152
27.8 0.0010947 0.0010947
27.9 -0.0036341 -0.0036341
28 -0.0075381 -0.0075381
28.1 -0.010888 -0.010888
28.2 -0.013595 -0.013595
28.3 -0.015138 -0.015138
28.4 -0.016169 -0.016169
28.5 -0.017093 -0.017093
28.6 -0.017599 -0.017599
28.7 -0.017323 -0.017323
28.8 -0.017116 -0.017116
28.9 -0.016503 -0.016503
29 -0.014018 -0.014018
29.1 -0.010643 -0.010643
29.2 -0.0060828 -0.0060828
29.3 -0.00061799 -0.00061799
29.4 0.0055183 0.0055183
29.5 0.012133 0.012133
29.6 0.018829 0.018829
29.7 0.02361 0.02361
29.8 0.025775 0.025775
29.9 0.024825 0.024825
30 0.020244 0.020244
30.1 0.013534 0.013534
30.2 0.0079706 0.0079706
30.3 0.0034455 0.0034455
30.4 -0.0012648 -0.0012648
30.5 -0.0060504 -0.0060504
30.6 -0.010261 -0.010261
30.7 -0.013032 -0.013032
30.8 -0.014541 -0.014541
30.9 -0.015202 -0.015202
31 -0.015926 -0.015926
31.1 -0.01658 -0.01658
31.2 -0.016654 -0.016654
31.3 -0.016661 -0.016661
31.4 -0.01616 -0.01616
31.5 -0.013893 -0.013893
31.6 -0.010626 -0.010626
31.7 -0.0063057 -0.0063057
31.8 -0.0011995 -0.0011995
31.9 0.0046292 0.0046292
32 0.011239 0.011239
32.1 0.017704 0.017704
32.2 0.022773 0.022773
32.3 0.025622 0.025622
32.4 0.025221 0.025221
32.5 0.021173 0.021173
32.6 0.01465 0.01465
32.7 0.0091097 0.0091097
32.8 0.0048495 0.0048495
32.9 0.00031775 0.00031775
33 -0.0048611 -0.0048611
33.1 -0.0095255 -0.0095255
33.2 -0.012436 -0.012436
33.3 -0.013449 -0.013449
33.4 -0.014229 -0.014229
33.5 -0.015936 -0.015936
33.6 -0.017018 -0.017018
33.7 -0.016169 -0.016169
33.8 -0.015641 -0.015641
33.9 -0.016352 -0.016352
34 -0.015315 -0.015315
34.1 -0.011406 -0.011406
34.2 -0.0065151 -0.0065151
34.3 -0.0022038 -0.0022038
34.4 0.0028607 0.0028607
34.5 0.0093499 0.0093499
34.6 0.016433 0.016433
34.7 0.022055 0.022055
34.8 0.025324 0.025324
34.9 0.025267 0.025267
35 0.021924 0.021924
35.1 0.016047 0.016047
35.2 0.010732 0.010732
35.3 0.0067068 0.0067068
35.4 0.0022691 0.0022691
35.5 -0.0030965 -0.0030965
35.6 -0.0083219 -0.0083219
35.7 -0.011434 -0.011434
35.8 -0.012958 -0.012958
35.9 -0.014255 -0.014255
36 -0.015496 -0.015496
36.1 -0.015786 -0.015786
36.2 -0.015069 -0.015069
36.3 -0.015388 -0.015388
36.4 -0.016322 -0.016322
36.5 -0.014771 -0.014771
36.6 -0.01115 -0.01115
36.7 -0.0076812 -0.0076812
36.8 -0.003776 -0.003776
36.9 0.0019692 0.0019692
37 0.0089318 0.0089318
37.1 0.015485 0.015485
37.2 0.020791 0.020791
37.3 0.024076 0.024076
